frame,drone_count,base_speed,speed_multiplier,neighbor_distance,collisions,avg_distance
59730,70,3.0,0.8,150,2,284.93
59760,70,3.0,0.8,150,2,283.93
59790,70,3.0,0.8,150,2,287.1
59820,70,3.0,0.8,150,2,289.55
59850,70,3.0,0.8,150,2,285.82
59880,70,3.0,0.8,150,2,278.55
59910,70,3.0,0.8,150,2,277.93
59940,70,3.0,0.8,150,2,275.99
59970,70,3.0,0.8,150,2,270.62
60000,70,3.0,0.8,150,2,264.02
60030,70,3.0,0.8,150,2,257.24
60060,70,3.0,0.8,150,2,254.11
60090,70,3.0,0.8,150,2,249.79
60120,70,3.0,0.8,150,2,243.57
60150,70,3.0,0.8,150,2,237.19
60180,70,3.0,0.8,150,2,231.93
60210,70,3.0,0.8,150,2,226.16
60240,70,3.0,0.8,150,2,220.38
60270,70,3.0,0.8,150,2,214.34
60300,70,3.0,0.8,150,1,209.14
60330,70,3.0,0.8,150,2,203.78
60360,70,3.0,0.8,150,2,200.12
60390,70,3.0,0.8,150,2,195.62
60420,70,3.0,0.8,150,2,191.94
60450,70,3.0,0.8,150,2,188.78
60480,70,3.0,0.8,150,2,184.08
60510,70,3.0,0.8,150,2,180.91
60540,70,3.0,0.8,150,3,179.07
60570,70,3.0,0.8,150,3,178.81
60600,70,3.0,0.8,150,3,179.21
60630,70,3.0,0.8,150,3,178.71
60660,70,3.0,0.8,150,3,180.17
60690,70,3.0,0.8,150,5,182.27
60720,70,3.0,0.8,150,5,182.56
60750,70,3.0,0.8,150,6,182.7
60780,70,3.0,0.8,150,6,182.93
60810,70,3.0,0.8,150,6,183.18
60840,70,3.0,0.8,150,6,201.1
60870,70,3.0,0.8,150,8,212.71
60900,70,3.0,0.8,150,7,212.44
60930,70,3.0,0.8,150,7,207.07
60960,70,3.0,0.8,150,7,202.54
60990,70,3.0,0.8,150,7,200.36
61020,70,3.0,0.8,150,7,198.42
61050,70,3.0,0.8,150,7,196.1
61080,70,3.0,0.8,150,7,195.73
61110,70,3.0,0.8,150,7,197.13
61140,70,3.0,0.8,150,7,199.21
61170,70,3.0,0.8,150,7,201.84
61200,70,3.0,0.8,150,7,206.49
61230,70,3.0,0.8,150,7,211.65
61260,70,3.0,0.8,150,7,213.34
61290,70,3.0,0.8,150,7,214.22
61320,70,3.0,0.8,150,7,211.88
61350,70,3.0,0.8,150,7,199.68
61380,70,3.0,0.8,150,7,199.04
61410,70,3.0,0.8,150,7,199.32
61440,70,3.0,0.8,150,7,201.13
61470,70,3.0,0.8,150,7,216.21
61500,70,3.0,0.8,150,7,255.83
61530,70,3.0,0.8,150,8,265.71
61560,70,3.0,0.8,150,7,266.04
61590,70,3.0,0.8,150,7,278.09
61620,70,3.0,0.8,150,7,265.95
61650,70,3.0,0.8,150,7,265.94
61680,70,3.0,0.8,150,7,251.8
61710,70,3.0,0.8,150,7,275.57
61740,70,3.0,0.8,150,7,274.87
61770,70,3.0,0.8,150,7,275.51
61800,70,3.0,0.8,150,7,277.4
61830,70,3.0,0.8,150,7,278.24
61860,70,3.0,0.8,150,7,279.49
61890,70,3.0,0.8,150,7,278.2
61920,70,3.0,0.8,150,7,278.97
61950,70,3.0,0.8,150,7,280.89
61980,70,3.0,0.8,150,7,282.05
62010,70,3.0,0.8,150,7,281.87
62040,70,3.0,0.8,150,7,282.13
62070,70,3.0,0.8,150,7,282.02
62100,70,3.0,0.8,150,7,281.71
62130,70,3.0,0.8,150,7,281.18
62160,70,3.0,0.8,150,7,282.73
62190,70,3.0,0.8,150,7,285.33
62220,70,3.0,0.8,150,7,281.02
62250,70,3.0,0.8,150,7,299.01
62280,70,3.0,0.8,150,7,297.18
62310,70,3.0,0.8,150,6,295.05
62340,70,3.0,0.8,150,6,300.96
62370,70,3.0,0.8,150,6,330.69
62400,70,3.0,0.8,150,6,339.23
62430,70,3.0,0.8,150,5,366.25
62460,70,3.0,0.8,150,5,374.18
62490,70,3.0,0.8,150,5,396.01
62520,70,3.0,0.8,150,5,389.76
62550,70,3.0,0.8,150,5,381.06
62580,70,3.0,0.8,150,5,372.09
62610,70,3.0,0.8,150,5,364.68
62640,70,3.0,0.8,150,5,361.33
62670,70,3.0,0.8,150,5,358.73
62700,70,3.0,0.8,150,5,358.27
62730,70,3.0,0.8,150,5,358.95
62760,70,3.0,0.8,150,5,358.13
62790,70,3.0,0.8,150,5,357.0
62820,70,3.0,0.8,150,5,356.23
62850,70,3.0,0.8,150,5,356.67
62880,70,3.0,0.8,150,5,358.97
62910,70,3.0,0.8,150,5,362.49
62940,70,3.0,0.8,150,5,373.64
62970,70,3.0,0.8,150,5,369.49
63000,70,3.0,0.8,150,5,363.57
63030,70,3.0,0.8,150,5,357.35
63060,70,3.0,0.8,150,5,354.07
63090,70,3.0,0.8,150,5,352.7
63120,70,3.0,0.8,150,5,332.55
63150,70,3.0,0.8,150,5,317.99
63180,70,3.0,0.8,150,5,313.0
63210,70,3.0,0.8,150,5,308.52
63240,70,3.0,0.8,150,5,304.61
63270,70,3.0,0.8,150,5,301.75
63300,70,3.0,0.8,150,5,299.19
63330,70,3.0,0.8,150,5,296.15
63360,70,3.0,0.8,150,5,295.91
63390,70,3.0,0.8,150,5,297.37
63420,70,3.0,0.8,150,5,298.32
63450,70,3.0,0.8,150,4,300.31
63480,70,3.0,0.8,150,4,301.83
63510,70,3.0,0.8,150,4,302.04
63540,70,3.0,0.8,150,4,300.45
63570,70,3.0,0.8,150,4,297.67
63600,70,3.0,0.8,150,5,295.02
63630,70,3.0,0.8,150,5,292.22
63660,70,3.0,0.8,150,5,291.48
63690,70,3.0,0.8,150,8,288.39
63720,70,3.0,0.8,150,8,284.92
63750,70,3.0,0.8,150,8,281.51
63780,70,3.0,0.8,150,8,278.15
63810,70,3.0,0.8,150,8,274.77
63840,70,3.0,0.8,150,8,271.06
63870,70,3.0,0.8,150,8,266.07
63900,70,3.0,0.8,150,8,261.91
63930,70,3.0,0.8,150,8,258.56
63960,70,3.0,0.8,150,9,257.13
63990,70,3.0,0.8,150,9,261.21
64020,70,3.0,0.8,150,9,257.34
64050,70,3.0,0.8,150,10,254.68
64080,70,3.0,0.8,150,10,253.07
64110,70,3.0,0.8,150,10,251.2
64140,70,3.0,0.8,150,10,248.96
64170,70,3.0,0.8,150,10,250.68
64200,70,3.0,0.8,150,10,247.27
64230,70,3.0,0.8,150,10,236.54
64260,70,3.0,0.8,150,10,237.41
64290,70,3.0,0.8,150,10,236.99
64320,70,3.0,0.8,150,10,236.6
64350,70,3.0,0.8,150,10,236.02
64380,70,3.0,0.8,150,10,235.76
64410,70,3.0,0.8,150,10,234.34
64440,70,3.0,0.8,150,10,231.63
64470,70,3.0,0.8,150,10,232.7
64500,70,3.0,0.8,150,10,234.0
64530,70,3.0,0.8,150,10,235.64
64560,70,3.0,0.8,150,9,235.41
64590,70,3.0,0.8,150,9,233.48
64620,70,3.0,0.8,150,9,234.69
64650,70,3.0,0.8,150,9,236.94
64680,70,3.0,0.8,150,9,238.63
64710,70,3.0,0.8,150,9,241.03
64740,70,3.0,0.8,150,10,243.5
64770,70,3.0,0.8,150,10,246.56
64800,70,3.0,0.8,150,10,250.08
64830,70,3.0,0.8,150,10,253.23
64860,70,3.0,0.8,150,10,258.0
64890,70,3.0,0.8,150,10,263.74
64920,70,3.0,0.8,150,10,268.34
64950,70,3.0,0.8,150,11,269.18
64980,70,3.0,0.8,150,12,266.93
65010,70,3.0,0.8,150,12,264.81
65040,70,3.0,0.8,150,12,267.18
65070,70,3.0,0.8,150,12,269.09
65100,70,3.0,0.8,150,11,268.39
65130,70,3.0,0.8,150,11,267.96
65160,70,3.0,0.8,150,11,267.78
65190,70,3.0,0.8,150,11,268.03
65220,70,3.0,0.8,150,12,266.4
65250,70,3.0,0.8,150,12,263.08
65280,70,3.0,0.8,150,12,259.11
65310,70,3.0,0.8,150,12,255.1
65340,70,3.0,0.8,150,12,259.33
65370,70,3.0,0.8,150,12,269.54
65400,70,3.0,0.8,150,12,266.53
65430,70,3.0,0.8,150,12,282.34
65460,70,3.0,0.8,150,12,279.92
65490,70,3.0,0.8,150,12,276.61
65520,70,3.0,0.8,150,12,274.53
65550,70,3.0,0.8,150,12,254.34
65580,70,3.0,0.8,150,11,252.31
65610,70,3.0,0.8,150,11,241.83
65640,70,3.0,0.8,150,11,271.71
65670,70,3.0,0.8,150,11,265.52
65700,70,3.0,0.8,150,10,263.88
65730,70,3.0,0.8,150,10,262.07
65760,70,3.0,0.8,150,10,263.43
65790,70,3.0,0.8,150,10,264.75
65820,70,3.0,0.8,150,10,265.69
65850,70,3.0,0.8,150,9,271.61
65880,70,3.0,0.8,150,9,270.89
65910,70,3.0,0.8,150,9,270.75
65940,70,3.0,0.8,150,9,266.72
65970,70,3.0,0.8,150,9,265.26
66000,70,3.0,0.8,150,9,262.79
66030,70,3.0,0.8,150,8,260.29
66060,70,3.0,0.8,150,10,256.83
66090,70,3.0,0.8,150,10,258.29
66120,70,3.0,0.8,150,10,261.43
66150,70,3.0,0.8,150,9,263.91
66180,70,3.0,0.8,150,9,263.02
66210,70,3.0,0.8,150,9,261.27
66240,70,3.0,0.8,150,9,258.92
66270,70,3.0,0.8,150,9,256.33
66300,70,3.0,0.8,150,10,253.86
66330,70,3.0,0.8,150,10,249.9
66360,70,3.0,0.8,150,10,245.09
66390,70,3.0,0.8,150,10,240.63
66420,70,3.0,0.8,150,10,236.63
66450,70,3.0,0.8,150,10,232.57
66480,70,3.0,0.8,150,10,230.09
66510,70,3.0,0.8,150,10,230.89
66540,70,3.0,0.8,150,11,232.37
66570,70,3.0,0.8,150,11,233.94
66600,70,3.0,0.8,150,11,235.49
66630,70,3.0,0.8,150,11,236.08
66660,70,3.0,0.8,150,11,237.03
66690,70,3.0,0.8,150,11,237.88
66720,70,3.0,0.8,150,10,239.78
66750,70,3.0,0.8,150,11,239.18
66780,70,3.0,0.8,150,10,232.99
66810,70,3.0,0.8,150,11,225.65
66840,70,3.0,0.8,150,11,222.77
66870,70,3.0,0.8,150,11,219.47
66900,70,3.0,0.8,150,13,217.88
66930,70,3.0,0.8,150,14,218.09
66960,70,3.0,0.8,150,14,216.06
66990,70,3.0,0.8,150,14,215.36
67020,70,3.0,0.8,150,14,214.35
67050,70,3.0,0.8,150,14,213.78
67080,70,3.0,0.8,150,14,212.73
67110,70,3.0,0.8,150,14,211.7
67140,70,3.0,0.8,150,14,212.77
67170,70,3.0,0.8,150,14,213.87
67200,70,3.0,0.8,150,14,215.1
67230,70,3.0,0.8,150,14,216.22
67260,70,3.0,0.8,150,14,217.91
67290,70,3.0,0.8,150,14,219.19
67320,70,3.0,0.8,150,14,221.4
67350,70,3.0,0.8,150,14,223.83
67380,70,3.0,0.8,150,13,254.82
67410,70,3.0,0.8,150,11,282.29
67440,70,3.0,0.8,150,11,308.23
67470,70,3.0,0.8,150,13,309.24
67500,70,3.0,0.8,150,14,338.34
67530,70,3.0,0.8,150,15,360.13
67560,70,3.0,0.8,150,14,348.16
67590,70,3.0,0.8,150,13,353.06
67620,70,3.0,0.8,150,13,349.84
67650,70,3.0,0.8,150,13,352.95
67680,70,3.0,0.8,150,12,362.7
67710,70,3.0,0.8,150,12,391.9
67740,70,3.0,0.8,150,11,409.15
67770,70,3.0,0.8,150,11,415.18
67800,70,3.0,0.8,150,11,425.27
67830,70,3.0,0.8,150,11,433.49
67860,70,3.0,0.8,150,11,429.86
67890,70,3.0,0.8,150,11,425.3
67920,70,3.0,0.8,150,11,421.33
67950,70,3.0,0.8,150,11,431.71
67980,70,3.0,0.8,150,11,440.57
68010,70,3.0,0.8,150,11,448.62
68040,70,3.0,0.8,150,11,435.07
68070,70,3.0,0.8,150,11,420.89
68100,70,3.0,0.8,150,11,435.44
68130,70,3.0,0.8,150,11,438.68
68160,70,3.0,0.8,150,11,448.08
68190,70,3.0,0.8,150,9,456.7
68220,70,3.0,0.8,150,12,449.24
68250,70,3.0,0.8,150,11,456.0
68280,70,3.0,0.8,150,11,449.86
68310,70,3.0,0.8,150,12,472.29
68340,70,3.0,0.8,150,10,451.0
68370,70,3.0,0.8,150,11,440.69
68400,70,3.0,0.8,150,11,446.26
68430,70,3.0,0.8,150,11,487.0
68460,70,3.0,0.8,150,13,547.92
68490,70,3.0,0.8,150,11,551.96
68520,70,3.0,0.8,150,10,552.12
68550,70,3.0,0.8,150,11,556.9
68580,70,3.0,0.8,150,9,563.63
68610,70,3.0,0.8,150,9,565.11
68640,70,3.0,0.8,150,8,565.91
68670,70,3.0,0.8,150,7,563.2
68700,70,3.0,0.8,150,4,562.61
68730,70,3.0,0.8,150,4,563.11
68760,70,3.0,0.8,150,3,562.82
68790,70,3.0,0.8,150,4,562.97
68820,70,3.0,0.8,150,4,559.63
68850,70,3.0,0.8,150,4,548.65
68880,70,3.0,0.8,150,3,539.95
68910,70,3.0,0.8,150,2,527.32
68940,70,3.0,0.8,150,3,518.22
68970,70,3.0,0.8,150,3,514.65
69000,70,3.0,0.8,150,2,511.4
69030,70,3.0,0.8,150,2,508.98
69060,70,3.0,0.8,150,2,507.58
69090,70,3.0,0.8,150,1,504.54
69120,70,3.0,0.8,150,1,502.36
69150,70,3.0,0.8,150,1,499.01
69180,70,3.0,0.8,150,1,506.48
69210,70,3.0,0.8,150,2,503.08
69240,70,3.0,0.8,150,2,501.32
69270,70,3.0,0.8,150,2,488.95
69300,70,3.0,0.8,150,2,491.93
69330,70,3.0,0.8,150,1,486.96
69360,70,3.0,0.8,150,1,481.09
69390,70,3.0,0.8,150,1,477.54
69420,70,3.0,0.8,150,2,473.23
69450,70,3.0,0.8,150,2,470.43
69480,70,3.0,0.8,150,2,467.55
69510,70,3.0,0.8,150,2,464.59
69540,70,3.0,0.8,150,2,461.75
69570,70,3.0,0.8,150,2,459.3
69600,70,3.0,0.8,150,2,455.36
69630,70,3.0,0.8,150,2,453.44
69660,70,3.0,0.8,150,2,452.84
69690,70,3.0,0.8,150,2,453.9
69720,70,3.0,0.8,150,1,455.88
69750,70,3.0,0.8,150,2,457.91
69780,70,3.0,0.8,150,2,459.31
69810,70,3.0,0.8,150,0,461.68
69840,70,3.0,0.8,150,0,463.26
69870,70,3.0,0.8,150,0,466.14
69900,70,3.0,0.8,150,0,467.5
69930,70,3.0,0.8,150,0,469.84
69960,70,3.0,0.8,150,1,471.02
69990,70,3.0,0.8,150,1,473.06
70020,70,3.0,0.8,150,0,473.07
70050,70,3.0,0.8,150,1,475.05
70080,70,3.0,0.8,150,1,473.14
70110,70,3.0,0.8,150,2,473.14
70140,70,3.0,0.8,150,2,491.23
70170,70,3.0,0.8,150,2,487.24
70200,70,3.0,0.8,150,2,485.67
70230,70,3.0,0.8,150,2,490.56
70260,70,3.0,0.8,150,2,486.94
70290,70,3.0,0.8,150,2,482.11
70320,70,3.0,0.8,150,2,477.39
70350,70,3.0,0.8,150,2,472.84
70380,70,3.0,0.8,150,2,469.27
70410,70,3.0,0.8,150,2,469.65
70440,70,3.0,0.8,150,2,469.4
70470,70,3.0,0.8,150,2,470.7
70500,70,3.0,0.8,150,2,472.27
70530,70,3.0,0.8,150,2,471.87
70560,70,3.0,0.8,150,2,471.9
70590,70,3.0,0.8,150,2,473.84
70620,70,3.0,0.8,150,2,479.84
70650,70,3.0,0.8,150,2,483.3
70680,70,3.0,0.8,150,2,484.21
70710,70,3.0,0.8,150,2,483.6
70740,70,3.0,0.8,150,1,474.1
70770,70,3.0,0.8,150,1,467.5
70800,70,3.0,0.8,150,1,454.83
70830,70,3.0,0.8,150,1,440.77
70860,70,3.0,0.8,150,0,429.43
70890,70,3.0,0.8,150,0,422.11
70920,70,3.0,0.8,150,0,414.95
70950,70,3.0,0.8,150,0,408.16
70980,70,3.0,0.8,150,0,402.7
71010,70,3.0,0.8,150,0,397.46
71040,70,3.0,0.8,150,0,392.71
71070,70,3.0,0.8,150,0,387.83
71100,70,3.0,0.8,150,0,386.72
71130,70,3.0,0.8,150,0,387.29
71160,70,3.0,0.8,150,0,389.06
71190,70,3.0,0.8,150,0,389.22
71220,70,3.0,0.8,150,0,386.73
71250,70,3.0,0.8,150,1,381.86
71280,70,3.0,0.8,150,1,376.76
71310,70,3.0,0.8,150,1,373.77
71340,70,3.0,0.8,150,1,370.34
71370,70,3.0,0.8,150,0,368.56
71400,70,3.0,0.8,150,0,369.36
71430,70,3.0,0.8,150,0,371.73
71460,70,3.0,0.8,150,0,375.26
71490,70,3.0,0.8,150,0,379.31
71520,70,3.0,0.8,150,0,373.16
71550,70,3.0,0.8,150,0,360.74
71580,70,3.0,0.8,150,2,342.0
71610,70,3.0,0.8,150,3,332.2
71640,70,3.0,0.8,150,3,323.09
71670,70,3.0,0.8,150,3,315.6
71700,70,3.0,0.8,150,3,307.91
71730,70,3.0,0.8,150,3,303.42
71760,70,3.0,0.8,150,3,301.51
71790,70,3.0,0.8,150,3,303.29
71820,70,3.0,0.8,150,3,306.13
71850,70,3.0,0.8,150,3,308.71
71880,70,3.0,0.8,150,2,308.53
71910,70,3.0,0.8,150,2,307.3
71940,70,3.0,0.8,150,3,306.46
71970,70,3.0,0.8,150,3,305.56
72000,70,3.0,0.8,150,2,304.43
72030,70,3.0,0.8,150,2,305.48
72060,70,3.0,0.8,150,2,306.56
72090,70,3.0,0.8,150,2,307.89
72120,70,3.0,0.8,150,2,310.12
72150,70,3.0,0.8,150,2,311.09
72180,70,3.0,0.8,150,2,316.57
72210,70,3.0,0.8,150,2,318.12
72240,70,3.0,0.8,150,2,319.98
72270,70,3.0,0.8,150,3,324.82
72300,70,3.0,0.8,150,3,334.94
72330,70,3.0,0.8,150,3,340.9
72360,70,3.0,0.8,150,3,343.6
72390,70,3.0,0.8,150,2,343.68
72420,70,3.0,0.8,150,3,345.01
72450,70,3.0,0.8,150,3,346.57
72480,70,3.0,0.8,150,3,349.95
72510,70,3.0,0.8,150,3,352.23
72540,70,3.0,0.8,150,3,358.9
72570,70,3.0,0.8,150,3,365.39
72600,70,3.0,0.8,150,3,378.17
72630,70,3.0,0.8,150,3,390.28
72660,70,3.0,0.8,150,3,396.46
72690,70,3.0,0.8,150,4,397.12
72720,70,3.0,0.8,150,4,393.17
72750,70,3.0,0.8,150,3,387.53
72780,70,3.0,0.8,150,2,383.76
72810,70,3.0,0.8,150,2,382.85
72840,70,3.0,0.8,150,3,377.47
72870,70,3.0,0.8,150,3,371.86
72900,70,3.0,0.8,150,3,362.46
72930,70,3.0,0.8,150,3,355.75
72960,70,3.0,0.8,150,3,352.14
72990,70,3.0,0.8,150,2,347.36
73020,70,3.0,0.8,150,2,341.89
73050,70,3.0,0.8,150,2,336.53
73080,70,3.0,0.8,150,3,331.42
73110,70,3.0,0.8,150,2,330.6
73140,70,3.0,0.8,150,1,331.67
73170,70,3.0,0.8,150,2,332.69
73200,70,3.0,0.8,150,3,328.3
73230,70,3.0,0.8,150,4,326.42
73260,70,3.0,0.8,150,5,326.4
73290,70,3.0,0.8,150,5,326.0
73320,70,3.0,0.8,150,5,328.96
73350,70,3.0,0.8,150,5,331.75
73380,70,3.0,0.8,150,5,334.17
73410,70,3.0,0.8,150,5,337.53
73440,70,3.0,0.8,150,5,337.5
73470,70,3.0,0.8,150,5,336.76
73500,70,3.0,0.8,150,5,332.0
73530,70,3.0,0.8,150,5,327.28
73560,70,3.0,0.8,150,5,323.01
73590,70,3.0,0.8,150,5,320.0
73620,70,3.0,0.8,150,5,316.06
73650,70,3.0,0.8,150,4,317.07
73680,70,3.0,0.8,150,4,315.48
73710,70,3.0,0.8,150,4,313.96
73740,70,3.0,0.8,150,4,312.82
73770,70,3.0,0.8,150,4,320.52
73800,70,3.0,0.8,150,4,316.33
73830,70,3.0,0.8,150,4,317.68
73860,70,3.0,0.8,150,4,320.69
73890,70,3.0,0.8,150,4,319.34
73920,70,3.0,0.8,150,4,320.34
73950,70,3.0,0.8,150,4,320.97
73980,70,3.0,0.8,150,3,318.22
74010,70,3.0,0.8,150,3,316.77
74040,70,3.0,0.8,150,3,313.15
74070,70,3.0,0.8,150,3,311.38
74100,70,3.0,0.8,150,3,306.5
74130,70,3.0,0.8,150,3,301.19
74160,70,3.0,0.8,150,3,299.91
74190,70,3.0,0.8,150,3,298.35
74220,70,3.0,0.8,150,3,297.97
74250,70,3.0,0.8,150,2,297.57
74280,70,3.0,0.8,150,2,295.31
74310,70,3.0,0.8,150,1,292.25
74340,70,3.0,0.8,150,1,288.29
74370,70,3.0,0.8,150,1,285.31
74400,70,3.0,0.8,150,0,281.65
74430,70,3.0,0.8,150,0,273.97
74460,70,3.0,0.8,150,0,269.43
74490,70,3.0,0.8,150,0,265.68
74520,70,3.0,0.8,150,0,263.82
74550,70,3.0,0.8,150,0,263.45
74580,70,3.0,0.8,150,0,264.13
74610,70,3.0,0.8,150,0,266.51
74640,70,3.0,0.8,150,0,273.01
74670,70,3.0,0.8,150,0,273.89
74700,70,3.0,0.8,150,0,272.89
74730,70,3.0,0.8,150,1,270.34
74760,70,3.0,0.8,150,0,269.77
74790,70,3.0,0.8,150,1,272.33
74820,70,3.0,0.8,150,0,263.81
74850,70,3.0,0.8,150,0,256.37
74880,70,3.0,0.8,150,1,263.02
74910,70,3.0,0.8,150,0,256.3
74940,70,3.0,0.8,150,1,277.81
74970,70,3.0,0.8,150,2,297.15
75000,70,3.0,0.8,150,2,313.29
75030,70,3.0,0.8,150,1,308.1
75060,70,3.0,0.8,150,3,330.83
75090,70,3.0,0.8,150,2,326.05
75120,70,3.0,0.8,150,4,306.16
75150,70,3.0,0.8,150,5,302.89
75180,70,3.0,0.8,150,5,300.19
75210,70,3.0,0.8,150,3,295.4
75240,70,3.0,0.8,150,3,289.24
75270,70,3.0,0.8,150,2,284.91
75300,70,3.0,0.8,150,2,281.11
75330,70,3.0,0.8,150,3,274.66
75360,70,3.0,0.8,150,4,265.46
75390,70,3.0,0.8,150,4,259.45
75420,70,3.0,0.8,150,5,277.91
75450,70,3.0,0.8,150,6,281.01
75480,70,3.0,0.8,150,7,278.97
75510,70,3.0,0.8,150,7,278.21
75540,70,3.0,0.8,150,5,277.31
75570,70,3.0,0.8,150,4,264.42
75600,70,3.0,0.8,150,3,250.02
75630,70,3.0,0.8,150,3,246.39
75660,70,3.0,0.8,150,4,234.78
75690,70,3.0,0.8,150,4,228.8
75720,70,3.0,0.8,150,6,222.6
75750,70,3.0,0.8,150,8,217.49
75780,70,3.0,0.8,150,8,209.61
75810,70,3.0,0.8,150,8,203.77
75840,70,3.0,0.8,150,9,198.51
75870,70,3.0,0.8,150,9,193.76
75900,70,3.0,0.8,150,10,189.38
75930,70,3.0,0.8,150,12,185.0
75960,70,3.0,0.8,150,11,181.66
75990,70,3.0,0.8,150,12,178.65
76020,70,3.0,0.8,150,12,175.87
76050,70,3.0,0.8,150,12,173.29
76080,70,3.0,0.8,150,13,170.92
76110,70,3.0,0.8,150,13,169.12
76140,70,3.0,0.8,150,12,167.28
76170,70,3.0,0.8,150,12,165.82
76200,70,3.0,0.8,150,12,164.22
76230,70,3.0,0.8,150,12,162.63
76260,70,3.0,0.8,150,12,161.55
76290,70,3.0,0.8,150,11,160.18
76320,70,3.0,0.8,150,11,159.38
76350,70,3.0,0.8,150,11,158.6
76380,70,3.0,0.8,150,11,158.22
76410,70,3.0,0.8,150,11,157.62
76440,70,3.0,0.8,150,11,157.91
76470,70,3.0,0.8,150,11,156.93
76500,70,3.0,0.8,150,11,156.23
76530,70,3.0,0.8,150,11,155.86
76560,70,3.0,0.8,150,11,155.38
76590,70,3.0,0.8,150,11,154.77
76620,70,3.0,0.8,150,11,154.55
76650,70,3.0,0.8,150,11,154.09
76680,70,3.0,0.8,150,11,152.97
76710,70,3.0,0.8,150,11,152.33
76740,70,3.0,0.8,150,11,151.63
76770,70,3.0,0.8,150,11,150.44
76800,70,3.0,0.8,150,11,149.28
76830,70,3.0,0.8,150,12,148.65
76860,70,3.0,0.8,150,12,146.68
76890,70,3.0,0.8,150,12,144.72
76920,70,3.0,0.8,150,12,144.14
76950,70,3.0,0.8,150,12,144.63
76980,70,3.0,0.8,150,12,146.1
77010,70,3.0,0.8,150,12,148.49
77040,70,3.0,0.8,150,12,151.21
77070,70,3.0,0.8,150,12,153.52
77100,70,3.0,0.8,150,12,156.29
77130,70,3.0,0.8,150,12,159.46
77160,70,3.0,0.8,150,12,162.42
77190,70,3.0,0.8,150,12,186.17
77220,70,3.0,0.8,150,12,208.67
77250,70,3.0,0.8,150,12,231.07
77280,70,3.0,0.8,150,12,270.68
77310,70,3.0,0.8,150,12,290.35
77340,70,3.0,0.8,150,12,275.02
77370,70,3.0,0.8,150,12,276.02
77400,70,3.0,0.8,150,12,294.86
77430,70,3.0,0.8,150,12,312.37
77460,70,3.0,0.8,150,12,342.7
77490,70,3.0,0.8,150,12,356.13
77520,70,3.0,0.8,150,12,353.15
77550,70,3.0,0.8,150,12,349.55
77580,70,3.0,0.8,150,12,349.7
77610,70,3.0,0.8,150,12,351.81
77640,70,3.0,0.8,150,12,353.55
77670,70,3.0,0.8,150,12,353.44
77700,70,3.0,0.8,150,12,354.35
77730,70,3.0,0.8,150,12,314.52
77760,70,3.0,0.8,150,12,300.89
77790,70,3.0,0.8,150,12,287.55
77820,70,3.0,0.8,150,11,288.34
77850,70,3.0,0.8,150,12,290.66
77880,70,3.0,0.8,150,11,307.68
77910,70,3.0,0.8,150,11,306.84
77940,70,3.0,0.8,150,11,319.78
77970,70,3.0,0.8,150,12,317.69
78000,70,3.0,0.8,150,12,332.66
78030,70,3.0,0.8,150,13,345.16
78060,70,3.0,0.8,150,12,369.8
78090,70,3.0,0.8,150,11,368.25
78120,70,3.0,0.8,150,11,365.8
78150,70,3.0,0.8,150,11,360.64
78180,70,3.0,0.8,150,11,354.88
78210,70,3.0,0.8,150,11,349.34
78240,70,3.0,0.8,150,11,345.25
78270,70,3.0,0.8,150,11,341.06
78300,70,3.0,0.8,150,11,341.05
78330,70,3.0,0.8,150,11,336.73
78360,70,3.0,0.8,150,11,331.19
78390,70,3.0,0.8,150,11,325.52
78420,70,3.0,0.8,150,11,320.71
78450,70,3.0,0.8,150,11,314.76
78480,70,3.0,0.8,150,11,309.74
78510,70,3.0,0.8,150,10,303.04
78540,70,3.0,0.8,150,11,295.52
78570,70,3.0,0.8,150,11,288.56
78600,70,3.0,0.8,150,11,281.3
78630,70,3.0,0.8,150,11,275.71
78660,70,3.0,0.8,150,12,270.79
78690,70,3.0,0.8,150,12,265.66
78720,70,3.0,0.8,150,12,260.0
78750,70,3.0,0.8,150,12,254.29
78780,70,3.0,0.8,150,12,248.62
78810,70,3.0,0.8,150,12,244.68
78840,70,3.0,0.8,150,12,241.43
78870,70,3.0,0.8,150,12,237.74
78900,70,3.0,0.8,150,12,234.07
78930,70,3.0,0.8,150,12,230.67
78960,70,3.0,0.8,150,12,227.22
78990,70,3.0,0.8,150,12,226.68
79020,70,3.0,0.8,150,12,226.2
79050,70,3.0,0.8,150,12,222.59
79080,70,3.0,0.8,150,12,217.35
79110,70,3.0,0.8,150,12,212.03
79140,70,3.0,0.8,150,12,207.56
79170,70,3.0,0.8,150,12,201.24
79200,70,3.0,0.8,150,12,194.26
79230,70,3.0,0.8,150,12,187.61
79260,70,3.0,0.8,150,12,183.45
79290,70,3.0,0.8,150,12,179.75
79320,70,3.0,0.8,150,12,176.17
79350,70,3.0,0.8,150,12,173.67
79380,70,3.0,0.8,150,12,169.36
79410,70,3.0,0.8,150,12,165.97
79440,70,3.0,0.8,150,12,167.34
79470,70,3.0,0.8,150,12,171.79
79500,70,3.0,0.8,150,12,176.74
79530,70,3.0,0.8,150,12,179.77
79560,70,3.0,0.8,150,12,183.18
79590,70,3.0,0.8,150,12,186.98
79620,70,3.0,0.8,150,12,192.03
